nörgel*	-2	nag*	-2		
noergel*	-2	nag*	-2		
nörgl*	-2	nag*	-2		
noergl*	-2	nag*	-2		
nörgeln	-2	nag*	-2		V_lemma
keifen	-2	nag*	-2		V_lemma
quengeln	-2	nag*	-2		V_lemma
quengl*	-2	nag*	-2		
zetern	-2	nag*	-2		V_lemma
herumnörg*	-2	nag*	-2		
herumnoerg*	-2	nag*	-2		
motzerei*	-2	nag*	-2		
gemotz*	-2	nag*	-2		
schlimm*	-3	nast*	-3		
sauber*	1	neat*	1		
bedürftig*	-2	needy	-2		
beduerftig*	-2	needy	-2		
Vernachlässigung*	-1	neglect*	-1		
Vernachlaessigung*	-1	neglect*	-1		
nerd*	-3	nerd*	-3		
nervös*	-3	nervous*	-3		
nervoes*	-3	nervous*	-3		
neurotisch*	-3	neurotic*	-3		
nett*	2	nice*	2		
netto	1	nice*	2 // blocker		
taub	-2	numb*	-2	A_lemma	
nutter	-2	nutter	-2	new ??	
unausstehlich*	-3	obnoxious*	-3		
unverbesserlich*	-3	obnoxious*	-3		
besessen*	-3	obsess*	-3		
Straftat*	-2	offence*	-2		
Verbrech*	-3	offence*	-2		
beleidig*	-3	offend*	-3		
offensiv*	-2	offens*	-3		
ok	1	ok	1		
okay	1	okay	1		
okays	1	okays	1		
OKS	1	oks	1		
omfg	2	omfg	2		
omg	2	omg	2		
aufgeschlossen*	1	openminded*	1		
Offenheit	1	openness	1		
Opportunist*	-3	opportun*	1		
Schleimer*	-3	opportun*	1 NICH NEGIERBAR		
schleim*	-3	opportun*	1 NICH NEGIERBAR		
Schleimscheiß*	-4	opportun*	1 NICH NEGIERBAR insult		
Schleimscheiss*	-4	opportun*	1 NICH NEGIERBAR insult		
optimale*	1	optimal*	1		
Optimierung*	1	optimi*	1		
Original*	1	original	1		
kontaktfreudig*	2	outgoing	1		
offenherzig*	2	outgoing	1		
extrovertiert*	2	outgoing	1		
überwältigen*	-3	overwhelm*	-3		
ueberwaeltigen*	-3	overwhelm*	-3		
Schmerz	-4	pain	-4		N_lemma
weh	-2	pained	-2		
schmerzhaft*	-4	painful*	-4		
schmerzend*	-4	paining	-4		
schmerzlos*	2	painl*	2		
Schmerzen	-4	pains	-4		N_ff
Panik*	-3	panic*	-3		
panisch*	-3	panic*	-3		
Paradies	4	paradise	4		
paradiesisch*	4	paradise	4		
paranoid*	-3	paranoi*	-3		
Paranoia*	-3	paranoi*	-3		
paranoi*	-3	paranoi*	-3		
Verfolgungswahn*	-3	paranoi*	-3 NONEG		
partie*	1	partie*	1 ?????		
Party*	1	party*	1		
Passion	3	passion*	3		
Leidenschaft*	3	passion*	3		
leidenschaftslos*	1	passion*	3 blocker		
leidenschaftlich*	3	passion*	3		
peinlich*	-3	pathetic*	-3		
Frieden*	1	peace*	1		
friedlich*	1	peace*	1		
eigentümlich*	-1	peculiar*	-1		
eigentuemlich*	-1	peculiar*	-1		
eigenartig*	-1	peculiar*	-1		
perfekt*	2	perfect*	2		
perver*	-2	perver*	-2  NONEG		
pessimis*	-3	pessimis*	-3		
versteinern*	-4	petrif*	-4		
versteiner*	-4	petrif*	-4		
kleinlich*	-1	petty*	-1		
phobi*	-3	phobi*	-3		
pissen	-3	piss*	-3		V_lemma
piss*	-3	piss*	-3		
bemitleidenswert*	-3	piti*	-3		
Schade*	-2	pity*	-2		
spielen	1	play	1		V_lemma
gespielt	1	played	1		V_ff
verspielt*	2	playful*	2		
Spiel	2	playing	2		N_lemma
spiel*	2	plays	2		
angenehm*	3	pleasant*	3		
Bitte*	2	please*	2		
angenehm*	3	pleasur*	3		
Gift*	-3	poison*	-3		
populär*	3	popular*	3		
populaer*	3	popular*	3		
beliebt*	3	popular*	3		
positiv*	3	positiv*	3		
loben	3	prais*	3		V_lemma
lobenswert	3				A_lemma
lobenswerterweise	3				A_lemma
Lob*	3	prais*	3		
lob*	3	prais*	3		
lobhudel*	-2	prais*	3		
kostbar*	3	precious*	3		
Vorurteil*	-3	prejudic*	-3		
druck*	-3	pressur*	-2		
prettie*	3	prettie*	3		
hübsch*	3	pretty	3		
huebsch*	3	pretty	3		
Stolz	2	pride	2		N_lemma
stolzier*	-1	pride	2		
privileg*	-2	privileg*	2		
Problem*	-2	problem*	-2		
Gewinn*	2	profit*	3		
vielversprech*	2	promis*	2		
protestieren*	-2	protest	-2		
Protest*	-2	protest	-2		
stolz*	2	proud*	2		
PUK*	-3	puk*	-3		
bestraf*	-2	punish*	-2		
glänzend*	3	radian*	3		
glaenzend*	3	radian*	3		
Wut*	-4	rage*	-4		
Zornausbr*	-4	rage*	-4		
Tobsucht*	-4	rage*	-4		
Anfall*	-4	rage*	-4		
Rage	-4	rage*	-4		
Toben*	-4	raging	-4		
widerlich*	-3	rancid*	-3		
ranzig*	-3	rancid*	-3		
Vergewaltigung*	-4	rape*	-4		
vergewaltigen*	-4	raping	-4		
raub*	-4	raping	-4		
rauben	-4	raping	-4		
ausrauben	-4	raping	-4		
Kinderschänder*	-4	rapist*	-4		
Kinderschaender*	-4	rapist*	-4		
pädophil*	-4	rapist*	-4		
paedophil*	-4	rapist*	-4		
Bereitschaft	1	readiness	1		N_lemma
bereitwillig*	1	readiness	1		
bereit	1	ready	1		
beschwichtig*	2	reassur*	2		
Rebell*	-2	rebel*	-2		
Gestank	-3	reek*	-3		
Stunk	-3	reek*	-3		
stink*	-3	reek*	-3		
Bedauern*	-2	regret*	-2		
Leidwesen	-2	regret*	-2		
Bedauern	-2	regret*	-2		V_lemma
Bedauern	-2	regret*	-2		N_lemma
ablehnen*	-2	reject*	-2		
entspannen*	3	relax*	3		
Erleichterung	2	relief	2		N_lemma
zögern*	-2	reluctan*	-2		
zoegern*	-2	reluctan*	-2		
zögerlich*	-2	reluctan*	-2		
zoegerlich*	-2	reluctan*	-2		
Reue*	-3	remorse*	-3		
unterdrücken*	-2	repress*	-2		
unterdruecken*	-2	repress*	-2		
ärgern*	-3	resent*	-3		
aergern*	-3	resent*	-3		
Rücktritt*	-2	resign*	-2		
Ruecktritt*	-2	resign*	-2		
Hochachtung	3	respect 	3		
hochachtungsvoll*	3	respect 	3		
Respekt	3	respect 	3		
respektab*	2	respect 	3		
respektvoll*	3	respect 	3		
unruhig*	-2	restless*	-2		
Rache*	-2	revenge*	-2		
Vergelt*	-2	revenge*	-2		
heimzahle*	-2	revenge*	-2		
Belohn*	2	reward*	2		
reich*	1	rich*	1		
lächerlich*	-2	ridicul*	-2		
laecherlich*	-2	ridicul*	-2		
starr*	-2	rigid*	-2		
unflexib*	-2	rigid*	-2		
Risiko*	-2	risk*	-2		
risikier*	-2	risk*	-2		
risikant*	-2	risk*	-2		
rock	3	rock	3	As in You rock! but not as in rock stone	
rofl	3	rofl	3		
Romanz*	4	romanc*	4		
romantisch*	4	romantic*	4		
morsch*	-3	rotten	-3		
verrotte*	-3	rotten	-3		
verkomm*	-3	rotten	-3		
verwahrlosen	-3	rotten	-3		V_lemma
verwahrlost*	-3	rotten	-3		
unhöflich*	-3	rude*	-3		
unhoeflich*	-3	rude*	-3		
ruinier*	-2	ruin*	-2		
traurig*	-4	sad	-4		
betrüblich*	-4	sadde*	-4  ???		
betrueblich*	-4	sadde*	-4  ???		
leider	-4	sadly	-4		
traurigerweise*	-4	sadly	-4		
Traurigkeit	-4	sadness	-4		N_lemma
Trauer*	-3	sadness	-4		
Depression*	-4	sadness	-4		
deptessiv*	-4	sadness	-4		
deprimier*	-4	sadness	-4		
sicherlich	1	safe*	2  // blocker		
sicher*	2	safe*	2		
Sarkamus*	-3	sarcas*	-3		
sarkasti*	-3	sarcas*	-3		
befried*	2	satisf*	2		
Wilde*	-3	savage*	-3 ???		
spare*	1	save	2  ??? 		
erspare*	2	save	2  ??? 		
erschreck*	-4	scare*	-4		
erschrock*	-4	scare*	-4		
schrecke*	-4	scare*	-4		
angsteinflößen*	-3	 		auch: Angst einflößend	 
angsteinfloessen*	-3	 		auch: Angst einfloessend	 
beängstig*	-3	 			
beaengstig*	-3	 			
furchterregend*	-3	auch: Furcht erregend	 		
Grusel*	-3	 			
grusli*	-3	 			
schaurig*	-3	 			
grauslich*	-3	 			
Skepti*	-2	sceptic*	-2		
schreien*	-4	scream*	-4		
brüll*	-4	scream*	-4		
bruell*	-4	scream*	-4		
toben*	-4	scream*	-4		
austoben*	-1				
lecker*	4	scrumptious*	4		
Abschaum	-3	scum	-3	new	
Egoist*	-4	selfish*	-4		
Egoismus*	-4	selfish*	-4		
egoistisch*	-4	selfish*	-4		
sentimental*	3	sentimental*	3		
ernsthaft*	-2	serious	-2		
ernstlich*	-2	seriously	-2		
Ernst	-2	seriousness	-2	?? but also: Name!	
schweren*	-2	severe*	-2 ???		
schütteln*	-2	shake*	-2		
schuetteln*	-2	shake*	-2		
wackelig*	-2	shaky	-2		
Schande*	-3	shame*	-3		
Scham*	-3	shame*	-3		
teilen	1	share	1		V_lemma
teilt*	1	shares	1		
Scheiß*	-3	shit*	-3		
Scheiss*	-3	shit*	-3		
Schock*	-3	shock*	-3		
schüttel*	-2	shook	-2 ???		
schuettel*	-2	shook	-2 ???		
schüchtern*	-3	shy*	-3		
schuechtern*	-3	shy*	-3		
scheu*	-2	shy*	-3		
erkrank*	-4	sicken*	-4		
dumm*	2	silly	2		
sündig*	-2	sin	-2		
suendig*	-2	sin	-2		
Sünde*	-2	sin	-2		
Suende*	-2	sin	-2		
sincer*	1	sincer*	1		
fies*	-4	sinister	-4		
Skepti*	-2	skeptic*	-2		
Schlampe*	-3	slut*	-3		
schlampig*	-3	slut*	-3		
smart*	2	smart*	2		
lächeln*	3	smil*	3		
laecheln*	3	smil*	3		
selbstgefällig*	-2	smug*	-2		
selbstgefaellig*	-2	smug*	-2		
arrogant*	-2	smug*	-2		
eingebildet*	-2	smug*	-2		
Schnösel*	-2	smug*	-2		
Schnoesel*	-2	smug*	-2		
schleichen*	-2	sneak*	-2	new	
versnobt*	-2	snob*	-2		
snobistisch*	-2	snob*	-2		
Snob*	-3	snob*	-3		
schluchz*	-4	sob	-4		
sociab*	2	sociab*	2		
Sorge*	-3	sorrow*	-3		
sorry	-3	sorry	-3		
Seelenverwandte*	3	soulmate*	3		
Spam*	-2	spam*	-2		
Trotz*	-3	spite*	-4		
Stammel*	-2	stammer*	-2		
gestunk*	-3	stank	-3		
aufgeschreck*	-2	startl*	-2		
erschrock*	-2	startl*	-2		
stehlen*	-3	steal*	-3		
gestohl*	-3	steal*	-3		
Gestank*	-3	stench*	-3		
stink*	-3	stink*	-3		
angespann*	-2	strain*	-2		
angestreng*	-2	strain*	-2		
Anspannung*	-2	strain*	-2		
seltsam	-1	strange	-1		
Stärke*	1	strength*	1		
Staerke*	1	strength*	1		
Stress*	-2	stress*	-2		
abmüh*	-2	strugg*			
abmueh*	-2	strugg*			
abgemüh*	-2	strugg*	-2		
abgemueh*	-2	strugg*	-2		
abracker*	-2	strugg*	-2		
abgerack*	-2	strugg*	-2		
abmüh*	-2	strugg*	-2		
abmueh*	-2	strugg*	-2		
Struggl*	-2	struggl*	-2		
stur*	-3	stubborn*	-3		
dickköpfig*	-3	stubborn*	-3		
dickkoepfig*	-3	stubborn*	-3		
Dickkopf*	-3	stubborn*	-3		
Eigensinn*	-3	stubborn*	-3		
eigensinnig*	-3	stubborn*	-3		
halsstarr*	-3	stubborn*	-3		
störrisch*	-3	stubborn*	-3		
stoerrisch*	-3	stubborn*	-3		
verbissen*	-3	stubborn*	-3		
widerspenstig*	-3	stubborn*	-3		
gestunken	-3	stunk	-3		
benommen*	-2	stunned	-2		
fassunglsos*	-2	stunned	-2		
betäubt	-2	stuns	-2		
betaeubt	-2	stuns	-2		
dumm*	-2	stupid*	-2		
Stottern*	-2	stutter*	-2		
unterwürfig*	-2	submissive*	-2		
unterwuerfig*	-2	submissive*	-2		
gelingen*	3	succeed*	3		
Erfolg*	3	success*	3		
suck*	-2	suck	-2		
leiden	-4	suffer	-4		
gelitten	-4	suffered	-4		
Leidende*	-4	sufferer*	-4		
Leiden	-4	suffering	-4		
leidet	-4	suffers	-4		
sonnigeren	2	sunnier	2		
sonnigsten	2	sunniest	2		
sonnig*	2	sunny	2		
sunshin*	2	sunshin*	2		
Super	3	super	3		
überlegen*	3	superior*	3		
ueberlegen*	3	superior*	3		
Unterstützung	2	support	2		
Unterstuetzung	2	support	2		
unterstützt	2	supported	2		
unterstuetzt	2	supported	2		
Fan	1	supporter*	2		
Unterstützende*	2	supporting	2		
Unterstuetzende*	2	supporting	2		
unterstützen*	2	supportive*	2		
unterstuetzen*	2	supportive*	2		
unterstützt	2	supports	2		
unterstuetzt	2	supports	2		
suprem*	3	suprem*	3		
sicher*	1	sure*	1		
überraschend*	1	surpris*	1		
ueberraschend*	1	surpris*	1		
verdächt*	-2	suspicio*	-2		
verdaecht*	-2	suspicio*	-2		
süß	3	sweet	3		
suess	3	sweet	3		
Geliebte*	4	sweetheart*	4		
sweetie*	4	sweetie*	4		
süß	3	sweetly	3		
suess	3	sweetly	3		
Süße*	3	sweetness*	3		
Suesse*	3	sweetness*	3		
Süßigkeiten	2	sweets	2		N_ff
Suessigkeiten	2	sweets	2		N_ff
Talent*	3	talent*	3		
Wutanfall*	-3	tantrum*	-3		
Tränen	-4	tears	-4		N_ff
Traenen	-4	tears	-4		
ärgern*	-3	teas*	-3		
aergern*	-3	teas*	-3		
Launen	-3	temper	-3		N_ff
Anfälle	-1	tempers	-1		N_ff
Anfaelle	-1	tempers	-1		N_ff
zärtlich*	3	tender*	3		
zaertlich*	3	tender*	3		
angespannt*	-3	tense*	-3		
nervig*	-3	tensing	-3		
Spannung*	-3	tension*	-3		
terribl*	-4	terribl*	-4		
grandios*	4	terrific*	4		
Angst	-4	terrified	-4		A_lemma
erschreckt	-4	terrifies	-4		V_ff
schrecken	-4	terrify	-4		V_lemma
erschreckend	-4	terrifying	-4		V_ff
Terror*	-3	terror*	-3		
danke	2	thank	1		
bedankt*	1	thanked	1		
dankbar*	2	thankf*	2		
Danke	1	thanks	1		
Diebstahl	-2	thief	-2		N_lemma
Dieb*	-2	thief	-2		
durstig*	-2	thirsty	-2	new thirsty	
nachdenklich*	2	thoughtful*	2		
Bedrohung*	-3	threat*	-3		
Nervenkitzel*	4	thrill*	4		
schüchtern*	-2	timid*	-2		
schuechtern*	-2	timid*	-2		
zaghaft*	-2	timid*	-2		
tolerant*	2	toleran*	2		
Toleranz	2	toleran*	2		
Folter*	-4	tortur*	-4		
Folter	-4	tortur*	-4		N_lemma
foltern	-4	tortur*	-4		V_lemma
tortur*	-4	tortur*	-4		
zäh*	-2	tough*	-2		
zaeh*	-2	tough*	-2		
Tragödie*	-3	traged*	-3		
Tragoedie*	-3	traged*	-3		
tragisch*	-3	tragic*	-3		
still*	2	tranquil*	2		
ruhig*	2	tranquil*	2		
traumatisch*	-4	trauma*	-4		
Trauma*	-4	trauma*	-4		
zittrig*	-3	trembl*	-3		
Zittern*	-3	trembl*	-3		
verarsch*	-2	trick*	-2		
abgedroschen*	-3	trite	-3		
Triumph*	3	triumph*	3		
triumphiere*	3	triumph*	3		
trivial*	-2	trivi*	-2		
Problem*	-2	troubl*	-2		
wahr*	2	TRUE	2		
Richtigkeit	2	trueness	2		
wahrer	2	truer	2		
wahrsten	2	truest	2		
Bejeweled	2	truly	2		
Vertrauen*	2	trust*	2		
Wahrheit*	2	truth*	2		
Aufruhr	-3	turmoil	-3		
Turbulenzen	-3	turmoil	-3		
häßlich*	-3	ugl*	-3		
haesslich*	-3	ugl*	-3		
unattraktiv*	-3	unattractive	-3		
unsicher*	-1	uncertain*	-1		
unkomfortab*	-3	uncomfortabl*	-3		
unbeherrscht*	-2	uncontrol*	-2		
unkontroliertl*	-2	uncontrol*	-2		
unglückselig*	-3	unfortunate*	-2		
unglueckselig*	-3	unfortunate*	-2		
unglücklich*	-2	unfortunate*	-2		
ungluecklich*	-2	unfortunate*	-2		
unfreundlich	-3	unfriendly	-3		
undankbar*	-3	ungrateful*	-3		
unglücklich*	-3	unhapp*	-3		
ungluecklich*	-3	unhapp*	-3		
unwichtig*	-2	unimportant	-2		
unfreundlich	-3	unkind	-3		
unangenehm	-3	unpleasant	-3		
ungeschützt*	-3	unprotected	-3		
ungeschuetzt*	-3	unprotected	-3		
erfolglos*	-3	unsuccessful*	-3		
unsicher*	-1	unsure*	-1		
unwillkommen*	-3	unwelcom*	-3		
aufregen*	-3	upset*	-3		
verklemmt*	-3	uptight*	-3		
nützlich*	2	useful*	2		
nuetzlich*	2	useful*	2		
nutzlos*	-3	useless*		-3	
vergeblich*	-3	vain	-3		
wertvoll*	2	valuabl*	2		
Wert	2	value	2		N_lemma
geschätzt	2	valued	2		V_ff
geschaetzt	2	valued	2		
Werte	2	values	2		N_ff
Bewertung	2	valuing	2		N_lemma
Eitelkeit	-2	vanity	-2		N_lemma
Teufelskreis*	-4	vicious*	-4		
Opfer*	-3	victim*	-3		
Kraft*	1	vigor*	1		
Kraft*	1	vigour*	1		
Bösewicht*	-3	villain*	-3		
Boesewicht*	-3	villain*	-3		
Gauner*	-3	villain*	-3		
Räuber*	-3	villain*	-3		
Raeuber*	-3	villain*	-3		
verstoßen*	-3	violat*	-4		
verstossen*	-3	violat*	-4		
Verstoß*	-3	violat*	-4		
Verstoss*	-3	violat*	-4		
brutal*	-3	violent*	-3		
gewalttätig*	-3	violent*	-3		
gewalttaetig*	-3	violent*	-3		
Tugend*	3	virtue*	3		
Virtuos*	3	virtuo*	3		
lebenswichtig*	1	vital*	1		
vital*	2	vital*	1		
verwundbar*	-3	vulnerab*	-3		
verletzlich*	-3	vulnerab*	-3		
verletzbar*	-3	vulnerab*	-3		
Geier*	-3	vulture*	-3		
Pleitegeier*	-2	vulture*	-3		
Pleite*	-2	vulture*	-3		
Krida	-2		-3		
Krieg	-3	war	-3		N_lemma
Kriegstreib*	-3	warfare*	-3		
warm*	1	warm*	1		
wärm*	1	warm*	1		
waerm*	1	warm*	1		
Kriegspartei*	-3	warring	-3		
Kriegs*	-3	warring	-3		
Kriege	-3	wars	-3		N_ff
schwach*	-2	weak*	-2		
schwäch*	-2	weak*	-2		
schwaech*	-2	weak*	-2		
schwächst*	-3	weak*	-2		
schwaechst*	-3	weak*	-2		
Reichtum*	1	wealth*	1		
Vermögen*	1	wealth*	1		
Vermoegen*	1	wealth*	1		
Waffel*	-1	weapon*	-1  blocker		
Waffe*	-2	weapon*	-1		
weinen*	-3	weep*	-3		
irre	-3	weird*	-3		
verrückt*	-3	weird*	-3		
verrueckt*	-3	weird*	-3		
weird*	-3	weird*	-3		
welcom*	2	welcom*	2		
gut*	2	well*	2		
weinte	-4	wept	-4		
jammern*	-3	whine*	-3		
Jammern	-3	whining	-3		
Hure*	-3	whore*	-3		
Prostituier*	-3	whore*	-3		
böse*	-3	wicked*	-3		
boese*	-3	wicked*	-3		
verdorben*	-3	wicked*	-3		
Weichei*	-3	wimp*	-3		
Feigling*	-3	wimp*	-3		
Gewinn*	1	win	1		
Sieger*	1	winn*	1		
siegreich*	1	wins	1		
gewinnt	1	wins	1		
gewonn*	1	wins	1		
Weisheit	1	wisdom	1		
klug*	1	wise*	1		
Hexe*	-1	witch	-1		
Hexenver*	-3	witch	-1 verbrennung verfolgung		
Wehe*	-2	woe*	-2		
wunderbar*	3	wonderf*	3		
besorgt*	-4	worr*	-4		
unbesorgt*	3	worr*	-4		
schlimmer*	-3	worse*	-3		
Verehrung*	2	worship*	2		
Vergötter*	2	worship*	2		
Vergoetter*	2	worship*	2		
schlimmste*	-3	worst	-3		
wertlos*	-3	worthless*	-3		
nutzlos*	-3	worthless*	-3		
lohnen*	2	worthwhil	2		
lohnend*	2	worthwhile	2		
wow*	3	wow*	3		
whow*	3	wow*	3		
boah	3	wow*	3		
falsch*	-2	wrong*	-2		
wtf	-3	wtf	-3	what the fuck?	
xox*	2	xox*	2		
xxx*	2	xxx*	2		
sehnen	-2	yearn*	-2		V_lemma
Sehnsucht*	-1	yearn*	- ?? pos?? neg???		
sehnsüchtig	-1	??? pos/neg ???	   A_lemma		
Lahmarsch*	-3	insult			
Depp*	-4				
Trottel*	-3	insult			
sympathisch*	3				
unsympathisch	-3				A_lemma
Unsympathler	-3				
Sympathie*	3				
Unsympathler*	-3	insult  NONEG			
präpotent*	-3				
praepotent*	-3				
Grufti*	-2	NEU		insult	
Fetzenschäd*	-3	insult NONEG			
Fetzenschaed*	-3	insult NONEG			
Vollkoffer*	-3	insult			
Fetzen	-2	insult? Trunkenheit / Kleidungsstueck Noun! 			
Fetzenschäd*	-3	insult			
Fetzenschaed*	-3	insult			
Kotzbrock*	-3	insult NONEG			
Fetzenschäd*	-3	insult			
Fetzenschaed*	-3	insult			
Vollkoffer*	-3	insult			
Idiot*	-3	insult			
Dillo	-3	insult			
kotz*	-3	NEU		 NONEG	
auskotz*	-3	NEU		 NONEG	
speib*	-3	NEU		 NONEG	
anspeiben	-3	NEU		 NONEG	V_lemma
erbrechen	-3	NEU		 NONEG	V_lemma
anscheißen	-3	NEU			V_lemma
Anschiß	-3	NEU			
Anschiss	-3	NEU			
Unschuldsvermutung	-3				
Unschuldslamm*	-3				
Unschuldsengel*	-3				
Unschuldsmine*	-3				
Esel	-2	NEU NONEG			
Pfosten	-2	NEU NONEG austria			
Wichigtuer*	-3				
Großmaul*	-3				
Grossmaul*	-3				
überschätz*	-2				
ueberschaetz*	-2				
unterschätz*	-1				
unterschaetz*	-1				
überbewert*	-2				
ueberbewert*	-2				
überheblich*	-2				
ueberheblich*	-2				
ignorant*	-2				
ahnungslos*	-2				
überfordert*	-2				
ueberfordert*	-2				
aufgetakelt*	-2				
kaputt*	-2				
beschädigt*	-2				
beschaedigt*	-2				
abgehalfter*	-2				
eingeschränkt*	-1				
eingeschraenkt*	-1				
Stumpfsinn	-3				
stumpfsinnig	-3				
sauteuer	-3			from herre on: new entries for v5 (HP)	
Unfall	-3				N_lemma
Unfall*	-3				
überteuert	-3				
Verteuerung	-2				
Blechschaden	-3				
Reifenschaden*	-3				
Reifenschäden*	-3				
Motorschaden	-3				N_lemma
Getriebeschaden	-3				N_lemma
hineinkrachen	-3				V_lemma
Frontalzusammenstoß	-3				N_lemma
Karambolage	-3				N_lemma
stinksauer	-3				
stinkwütend	-3				
Stinkstiefel	-3				N_lemma
angefressen	-3				
übel	-3				
kotzübel	-4				
trottelig	-3				
trottelhaft	-3				
Ramsch	-3				N_lemma
Schrott	-3				N_lemma
schrottig	-3				
Schrottkübel	-3				N_lemma
Rostschüssel	-3				N_lemma
Totalausfall	-3				N_lemma
Leistungsabfall	-3				N_lemma
verschalten	-3				
verbremsen	-2				
wohlfühlen	3			from here on: additions Sep 28 2011	V_lemma
prima	3				
souverän	2				A_lemma
wunderschön	3				A_lemma
unzufrieden	-2				A_lemma
Unzufriedenheit	-2				N_lemma
herzig	3				A_lemma
Viecher	-2				N_ff 
Viechern	-2				N_ff 
überfordern	-2				N_lemma
kreischen	-2				V_lemma
fauchen	-2				V_lemma
Wunde	-2				N_lemma
Blessur	-2				N_lemma
Gelächter	2				N_lemma
bitterböse	-3				A_lemma
idiotisch	-3				A_lemma
überflüssig	-2				A_lemma
blöd	-2				A_lemma
Mißstimmung	-2				N_lemma
mißgestimmt	-2				A_lemma
streiten	-3				V_lemma
beschimpfen	-3				V_lemma
unsinnig	-3				A_lemma
gefährlich	-3				A_lemma
erbärmlich	-3				A_lemma
Mangelerscheinung	-3				N_lemma
mangels	-3				
toxisch	-3				A_lemma
tödlich	-3				A_lemma
Tobsuchtsanfall	-3				N_lemma
rümpfen	-2				V_lemma
verschmähen	-3				V_lemma
meckern	-3				V_lemma
Querschläger	-2				N_lemma
absurd	-2				A_lemma
kopfschüttel	-3				V_ff
kopfschütteln	-2				V_lemma
umgänglich	3				A_lemma
putzig	2				A_lemma
plaudern	2				V_lemma
zusammenfantasieren	-2				V_lemma
zusammenfantasier*	-2				
Knall	-2				N_lemma
Panik	-2				N_lemma
Panikmache	-3				N_lemma
Panikmacher	-3				N_lemma
Panikmacherei	-3				N_lemma
Panikmacher*	-3				
zurechnungsfähig	-3				A_lemma
verstümmeln	-3				V_lemma
zufügen	-3		Schaden zufuegen		V_lemma
Abschreckungseffekt	-3				N_lemma
mangeln	-3				V_lemma
ahnden	-3				V_lemma
fanatisch	-3				A_lemma
Fanatik	-3				N_lemma
Fanatiker	-3				N_lemma
Fanatismus	-3				N_lemma
Götzen	-3				N_lemma
Abschaum	-3				N_lemma
Unterstellung	-3				N_lemma
unterstellen	-3				V_lemma
Hetzkampagne	-3				N_lemma
Gesinnungsgenosse	-3				N_lemma
armselig	-3				A_lemma
Übergriff	-3				N_lemma
Satan	-3				N_lemma
Kindstötung	-3				N_lemma
Kindesmord	-3				N_lemma
Kindsmord	-3				N_lemma
Albtraum	-3				N_lemma
tot	-3				A_lemma
Folterzelle	-3				N_lemma
KZ	-4				N_lemma
Jude	-3				N_lemma
Juden*	-3				N_wildcard
Maul	-3				N_lemma
malträtieren	-3				V_lemma
quälen	-3				V_lemma
Bewährungsstrafe	-3				N_lemma
Erbrochenes	-3				N_lemma
erbrechen	-3				V_lemma
Alkoholismus	-3				N_lemma
okay	2				
Junky	-3				N_lemma
Junkies	-3				N_ff
hochschrecken	-2				V_lemma
mißlich	-3				A_lemma
kopflos	-3				A_lemma
müllen	-3				V_lemma
müllst	-3				V_ff
zumüll*	-3				
zugemüll*	-3				
sülzen	-3				V_lemma 
zumüllen	-2				V_lemma
monieren	-2				V_lemma
Troll	-2				N_lemma
trollen	-2		Usenet jargon		V_lemma 
Trolls	-2		Usenet jargon		N_ff
Todesstoß	-3				N_lemma
Schlampe	-2				N_lemma
Babyficker	-3				N_lemma
diffamieren	-3				V_lemma
tätlich	-3				A_lemma
Hinrichtung	-3				N_lemma
plonk	-3		Usenet jargon		
killfile			Usenet jargon	English	
Pöbel	-3				N_lemma
anpöbeln	-3				V_lemma 
angepöb*	-3				V_wildcard
Populismus	-2				N_lemma
Populist	-2				N_lemma
bullshit	-3		English	English	N_lemma
demagog*	-3				
Irrlehre	-2				N_lemma
